co_rte,los_2022_q1,los_2022_q2,los_2022_q3,los_2022_q4,los_2023_q1,los_2023_q2,los_2023_q3,los_2023_q4,los_2024_q1,los_2024_q2,los_2024_q3,los_2024_q4
HUM-101,70.37037037037037,54.629629629629626,100.0,97.29629629629629,96.4074074074074,96.81481481481481,97.33333333333333,96.85185185185185,98.66666666666667,97.70370370370371,98.22222222222223,97.29629629629629
LAK-53,67.85714285714286,75.0,100.0,100.0,100.0,100.0,100.0,98.28571428571429,96.57142857142857,98.28571428571429,96.57142857142857,98.28571428571429
MEN-101,45.0,52.5,100.0,100.0,97.6,91.4,100.0,97.6,92.7,95.1,98.8,100.0
