ID,DIST,CO,RTE,PFX,BEGPM,PREFIX,ENDPM,Length,HG,MAINT_DIST,MAINT_RGN,DIST_RGN,BUDGETZONE,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,Average LOS score,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,Average LOS score,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,Average LOS score,Q1 FY2024-Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Q1 FY2024-Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Average LOS score,Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Average LOS score,FY24Q3 Date Evaluated,"NB/EB
Rating","NB/EB
Comments","NB/EB
Encampments","NB/EB
Construction","SB/WB 
Rating","SB/WB
Comments","SB/WB
Encampments","SB/WB
Construction", LOS Score,FY24Q3 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Average LOS score,FY24Q4 Date Evaluated,"NB/EB
Rating","NB/EB
Comments","NB/EB
Encampments","NB/EB
Construction","SB/WB 
Rating","SB/WB
Comments","SB/WB
Encampments","SB/WB
Construction", LOS Score,FY24Q4 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Average LOS score
129,10,SJ,99,,26,,27,1,,10,District 10 Maintenance Region,District 10 Maintenance Region,InVal-4,Beg FY22,,,1,0,1,,,100,50,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,,1,0,,,1,0,0,FY22/Q3,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,,,1,,,1,,,,,50,,,x,,,x,,,,,50,50,FY23/Q1,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,,1,,,,,1,,,,50,X,,,,,,X,,,,75,63,FY23/Q3,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,,1,,,,1,,,,,75,X,,,,,X,,,,,100,88,10/4/2023,,,1,,,S,,1,,,,S ,25,,,,X,,,R,,X,,,,R,25,25,1/23/2024,,X,,,,S,,,X,,,S,25,1/23/2024,X,,,,,,,X,,,,R,75,50,4/16/2024,N1,S,,,N1,M,,,50,,X,,,,,,,X,,,,M,75,63,6/19/2024,N1,S,,,N1,S,,,50,,x,,,,,,x,,,,,,100,75
130,10,SJ,99,,27,,28,1,,10,District 10 Maintenance Region,District 10 Maintenance Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,,1,0,,,1,0,0,FY22/Q3,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,1,,,,,,1,,,,75,x,,,,,x,,,,,100,88,FY23/Q1,1,,,,,,1,,,,75,,,X,,,X,,,,,50,63,FY23/Q2,,1,,,,,,1,,,25,X,,,,,X,,,,,100,63,FY23/Q3,1,,,,,1,,,,,100,X,,,,,,,X,,,50,75,FY23/Q4,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,10/4/2023,,1,,,,S,,,1,,,S ,25,,,X,,,,R,,,X,,,R,25,25,1/23/2024,,,X,,,S,,,X,,,S,0,1/23/2024,,X,,,,R,,,X,,,R,25,13,4/16/2024,N1,S,,,P,,,,75,,X,,,,,,,X,,,,RS,75,75,6/19/2024,N1,S,,,N1,S,,,50,,x,,,,,,,x,,,,s,50,50
131,10,SJ,99,,28,,29,1,,10,District 10 Maintenance Region,District 10 Maintenance Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,,1,0,,,1,0,0,FY22/Q3,,1,,,,,,1,,1,25,X,,,,,X,,,,,100,63,FY22/Q4,1,,,,,,1,,,1,75,x,,,,,,x,,,,75,75,FY23/Q1,1,,,,,,1,,,1,75,X,,,,,,X,,,X,75,75,FY23/Q2,,1,,,,,1,,,,50,X,,,,,,X,,,,75,63,FY23/Q3,1,,,,,1,,,,,100,,X,,,,,,X,,,25,63,FY23/Q4,1,,,,,1,,,,,100,,X,,,,X,,,,,75,88,10/4/2023,1,,,,,,,1,,,1,R,75,,,,X,,,R,,,X,,,R,0,38,1/23/2024,,,X,,,"M,S",,,X,,,"M,S",0,1/23/2024,,X,,,,MR,,X,,,,R,50,25,4/16/2024,N1,S,,,N1,S,,,50,,X,,,,,,,,X,,,RS,50,50,6/19/2024,N1,S,,,N1,S,,,50,,x,,,,,,,,x,,,s,75,63
132,10,SJ,99,,29,,30,1,,10,District 10 Maintenance Region,District 10 Maintenance Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,,1,0,,,1,0,0,FY22/Q3,1,,,,,,,1,,1,50,,X,,,,,,X,,,25,38,FY22/Q4,1,,,,,1,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,1,,,,,,,1,,1,50,X,,,,,,,X,,X,50,50,FY23/Q2,1,,,,,,1,,,1,75,X,,,,,,X,,,X,75,75,FY23/Q3,,,1,,1,,1,,,1,25,,,X,,,,X,,,,25,25,FY23/Q4,,1,,,,1,,,,,75,,X,,,,X,,,,,75,75,10/4/2023,,1,,,,S,,1,,,,S ,50,,,,X,,,MR,,X,,,X,R,25,38,1/23/2024,,,X,,X,"M,S",,X,,,,S,25,1/23/2024,,,X,,,MR,,,X,,1,R,0,13,4/16/2024,P,,,,N1,S,,,75,,,,X,,,M,,X,,,,RS,25,50,6/19/2024,N1,R,X,,P,,,,75,,x,,,,,,,x,,,1,,75,75
133,10,SJ,99,,30,,31,1,,10,District 10 Maintenance Region,District 10 Maintenance Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,,1,0,,,1,0,0,FY22/Q3,,,,1,,,,,1,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY22/Q4,,,,1,,,,,1,,#DIV/0!,,,x,,,,x,,,x,25,#DIV/0!,FY23/Q1,,,,1,,,,,1,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q2,,,,1,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q3,1,,,,,,,1,,1,50,,,X,,,,,X,,,0,25,FY23/Q4,,1,,,1,,,1,,1,25,,,X,,X,,X,,,X,25,25,10/4/2023,1,,,,,,,1,,,,S ,75,,,,X,,,MR,,X,,,,R,25,50,1/23/2024,,,X,,,"M,S",,X,,,,S,25,1/23/2024,,,X,,,MR,,,X,,1,MR,0,13,4/16/2024,N1,M,,,N1,S,X,,50,,X,,,,,,X,,,,,,100,75,6/19/2024,P,,,,N1,R,,,75,,,x,,,,m,x,,,,,,75,75
134,10,SJ,99,,31,,32,1,,10,District 10 Maintenance Region,District 10 Maintenance Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,,1,0,,,1,0,0,FY22/Q3,,,,1,,,,,1,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY22/Q4,,,,1,,,,,1,,#DIV/0!,,x,,,,,x,,,x,50,#DIV/0!,FY23/Q1,,,,1,,,,,1,,#DIV/0!,X,,,,,,,X,,X,50,#DIV/0!,FY23/Q2,,,,1,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q3,1,,,,,,1,,,1,75,,X,,,,,,X,,,25,50,FY23/Q4,,,,1,,,,,1,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,10/4/2023,,,,1,,,,,,1,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,1/23/2024,,,X,,,"M,R",,,X,,X,"M,S",0,1/23/2024,,,X,,,MR,,,X,,1,MR,0,0,4/16/2024,P,,,,N1,S,,,75,,X,,,,,,,,X,,,MR,50,63,6/19/2024,P,,,,P,,,,100,,,x,,,,m-Graffitti,,,x,,,s,25,63
135,10,SJ,99,,32,,33,1,,10,District 10 Maintenance Region,District 10 Maintenance Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,,1,0,,,1,0,0,FY22/Q3,,1,,,,1,,,,,75,,X,,,,,X,,,,50,63,FY22/Q4,1,,,,,1,,,,,100,,x,,,,x,,,,,75,88,FY23/Q1,,1,,,,1,,,,,75,,X,,,,X,,,,,75,75,FY23/Q2,,,,1,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q3,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,1,,,,,,1,,,,75,X,,,,,X,,,,,100,88,10/4/2023,,1,,,,B,,1,,,,S ,50,,,,X,,,MR,,,X,,,MR,0,25,1/23/2024,,,X,,,"M,S",,,X,,,"M,S",0,1/23/2024,,,X,,,MR,,,X,,,MR,0,0,4/16/2024,N1,S,,,N1,"M,S",,,50,,X,,,,,,,X,,,,MR,75,63,6/19/2024,P,,,,P,,,,100,,x,,,,,,,x,,,,s,75,88
136,10,SJ,99,,33,,34,1,,10,District 10 Maintenance Region,District 10 Maintenance Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,,1,0,,,1,0,0,FY22/Q3,,1,,,,,1,,,,50,,X,,,,,X,,,,50,50,FY22/Q4,1,,,,,1,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,,1,,,,1,,,,,75,X,,,,,,,X,,,50,63,FY23/Q2,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,,1,,,,,1,,,,50,,X,,,,,X,,,,50,50,FY23/Q4,,1,,,,,1,,,,50,X,,,,,X,,,,,100,75,10/4/2023,,1,,,,B,,1,,,,S ,50,,,,X,,,MR,,,X,,,MR,0,25,1/23/2024,,,X,,,"M,S,R",,,X,,,"M,S",0,1/23/2024,,,X,,,"R, RAMP",,,X,,,MR,0,0,4/16/2024,N1,S,,,N1,"M,S",,,50,,,X,,,,M,X,,,,,,75,63,6/19/2024,N1,S,,,P,,,,75,,,x,,,,m,x,,,,,,75,75
137,10,SJ,99,,34,,35,1,,10,District 10 Maintenance Region,District 10 Maintenance Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,,1,0,,,1,0,0,FY22/Q3,1,,,,,1,,,,,100,,X,,,,X,,,,,75,88,FY22/Q4,1,,,,,1,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,1,,,,,1,,,,,100,,,X,,,,X,,,,25,63,FY23/Q2,,1,,,,1,,,,,75,,X,,,,X,,,,,75,75,FY23/Q3,,1,,,,1,,,,,75,,,X,,,,X,,,,25,50,FY23/Q4,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,10/4/2023,,1,,,,B,1,,,,,,75,,,,X,,,MR,,,X,,,M,0,38,1/23/2024,,,X,,,"M,S",,,X,,,"M,S",0,1/23/2024,,X,,,,M,,,X,,,MR,25,13,4/16/2024,P,,,,N1,"M,S",,,75,,X,,,,,,X,,,,,,100,88,6/19/2024,P,,,,N1,S,,,75,,,x,,,,m-Graffitti,x,,,,,,75,75
138,10,SJ,99,,35,,36,1,,10,District 10 Maintenance Region,District 10 Maintenance Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,,1,0,,,1,0,0,FY22/Q3,1,,,,,,1,,,,75,X,,,,,X,,,,,100,88,FY22/Q4,1,,,,,1,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,1,,,,,,1,,,,75,X,,,,,,X,,,,75,75,FY23/Q2,1,,,,,,1,,,,75,X,,,,,,X,,,,75,75,FY23/Q3,1,,,,,,1,,,,75,,,X,,,,,X,,,0,38,FY23/Q4,,1,,,,,1,,,,50,,,X,,,,X,,,,25,38,10/4/2023,,1,,,,B,,1,,,,S ,50,,,X,,,,MR,,,X,,,M,25,38,1/23/2024,,,X,,,"M,S",,,X,,,"M,S",0,1/23/2024,,X,,,,RAMP,,,X,,,MR,25,13,4/16/2024,N1,S,,,N1,"M,S",,,50,,,X,,,,M,,X,,,,M,50,50,6/19/2024,N1,S,,,N1,S,,,50,,x,,,,,,,x,,,,s,75,63
139,10,SJ,99,,36,,37,1,,10,District 10 Maintenance Region,District 10 Maintenance Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,,1,0,,,1,0,0,FY22/Q3,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,1,,,,,1,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,,1,,,,,1,,,,50,,,X,,,,X,,,,25,38,FY23/Q2,,1,,,,1,,,,,75,,X,,,,X,,,,,75,75,FY23/Q3,1,,,,,,1,,,,75,,,X,,,,,X,,,0,38,FY23/Q4,,1,,,,,,1,,,25,X,,,,,X,,,,,100,63,10/4/2023,,1,,,,S,,1,,,,S ,50,,,X,,,,R,,X,,,,R,50,50,1/23/2024,,,X,,,S,,,X,,,S,0,1/23/2024,,X,,,,R,,X,,,,MR,50,25,4/16/2024,N2,S,,,N2,"M,S",,,0,,X,,,,,,,X,,,,M,75,38,6/19/2024,N1,S,,,N1,S,,,50,,x,,,,,,x,,,,,,100,75
140,10,SJ,99,,37,,38,1,,10,District 10 Maintenance Region,District 10 Maintenance Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,1,,,100,50,FY22/Q2,,,1,0,,,1,0,0,FY22/Q3,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,1,,,,,1,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,,1,,,,1,,,,,75,,X,,,,,X,,,,50,63,FY23/Q2,,1,,,,1,,,,,75,,X,,,,X,,,,,75,75,FY23/Q3,,1,,,,1,,,,,75,,,X,,,,X,,,,25,50,FY23/Q4,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,10/4/2023,,1,,,,S,,1,,,,S ,50,,,X,,,,R,,,X,,,R,25,38,1/23/2024,,,X,,,S,,,X,,,S,0,1/23/2024,,X,,,,R,,X,,,,MR,50,25,4/16/2024,N2,S,,,N2,"M,S",,,0,,,X,,,,R,,X,,,,MR,50,25,6/19/2024,N2,S,,,N1,S,,,25,,,x,,,,s,x,,,,,,75,50
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
141,10,SJ,205,,0,,1,1,,10,District 10 Maintenance Region,District 10 Maintenance Region,InVal-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,,1,0,,,1,0,0,FY22/Q3,,1,,,,,1,,,,50,,X,,,,,X,,,,50,50,FY22/Q4,1,,,,,1,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,1,,,,,,1,,,,75,X,,,,,,X,,,,75,75,FY23/Q2,,1,,,,,,1,,,25,,X,,,,X,,,,,75,50,FY23/Q3,,1,,,,,,1,,,25,,,X,,,,,X,,,0,13,FY23/Q4,,1,,,,,,1,,,25,X,,,,,,X,,,,75,50,10/5/2023,1,,,,,,,,1,,,B,50,10/10/2023,X,,,,,,,,X,,,MR,50,50,1/23/2024,,X,,,,S,,,X,,,S,25,1/23/2024,,,X,,,MR,,,X,,,R,0,13,4/15/2024,P,,,,N2,"M,S",,,50,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,6/19/2024,N1,"M,S",,,N1,S,,,50,,,x,,,,s-m,,,x,,,s-m,25,38
142,10,SJ,205,,1,,2,1,,10,District 10 Maintenance Region,District 10 Maintenance Region,InVal-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,1,,,100,50,FY22/Q2,,,1,0,,,1,0,0,FY22/Q3,,1,,,,,1,,,,50,,,X,,,,X,,,,25,38,FY22/Q4,1,,,,,1,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,1,,,,,,1,,,,75,X,,,,,X,,,,,100,88,FY23/Q2,,1,,,,,,1,,,25,X,,,,,,X,,,,75,50,FY23/Q3,,1,,,,,1,,,,50,,X,,,,,,X,,,25,38,FY23/Q4,1,,,,,,,1,,,50,X,,,,,X,,,,,100,75,10/5/2023,,1,,,,R,1,,,,,,75,,,X,,,,RAMP,X,,,,,,75,75,1/23/2024,,,X,,,S,,X,,,,S,25,1/23/2024,,,X,,,R,,,X,,,R,0,13,4/15/2024,N2,"M,S",,,N2,M,,,0,,,,X,,,,,,X,,,MR,0,0,6/19/2024,N2,M,,,N1,S,,,25,,,,x,,,s-m,,,x,,,s,0,13
143,10,S,205,,2,R,3,,,,District 10 Maintenance Region,District 10 Maintenance Region,InVal-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,,1,0,,1,,50,25,FY22/Q3,,1,,,,,1,,,,50,,,X,,,X,,,,,50,50,FY22/Q4,,1,,,,1,,,,,75,,x,,,,x,,,,,75,75,FY23/Q1,,1,,,,,,1,,,25,X,,,,,,X,,,,75,50,FY23/Q2,,1,,,,,1,,,,50,X,,,,,X,,,,,100,75,FY23/Q3,1,,,,,,,1,,,50,,X,,,,,,X,,,25,38,FY23/Q4,,1,,,,,1,,,,50,,X,,,,X,,,,,75,63,10/5/2023,,1,,,,B,,1,,,,S ,50,,,,X,,,MR,,X,,,,MR,25,38,1/23/2024,,,X,,,"M,S",X,,,,,,50,1/23/2024,,,X,,,R,,,X,,,R,0,25,4/15/2024,N2,"M,S",,,N2,"M,S",,,0,,,,X,,,,,,X,,,MR,0,0,6/19/2024,P,,,,P,,,,100,,,,x,,,s-m,,x,,,,s,25,63
144,10,SJ,205,R,3,R,4,1,,10,District 10 Maintenance Region,District 10 Maintenance Region,InVal-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,,1,0,,,1,0,0,FY22/Q3,1,,,,,,1,,,,75,,X,,,,,X,,,,50,63,FY22/Q4,,1,,,,1,,,,,75,,x,,,,x,,,,,75,75,FY23/Q1,,1,,,,,1,,,1,50,X,,,,,,,X,,,50,50,FY23/Q2,,1,,,,,1,,,,50,,X,,,,,X,,,,50,50,FY23/Q3,1,,,,,,,1,,,50,,X,,,,,,X,,,25,38,FY23/Q4,1,,,,,,1,,,,75,,X,,,,X,,,,,75,75,10/5/2023,1,,,,,,,1,,,,S ,75,,X,,,,,,X,,,,,,100,88,1/23/2024,,X,,,,"M,S",,X,,,,S,50,1/23/2024,,,X,,,MR,,,X,,,MR,0,25,4/15/2024,N2,S,,,N1,S,,,25,,,X,,,,,,,X,,,MR,25,25,6/19/2024,P,,,,N1,S,,,75,,x,,,,,,,x,,,,s-Graffitti,75,75
145,10,SJ,205,R,4,R,5,1,,10,District 10 Maintenance Region,District 10 Maintenance Region,InVal-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,,1,0,,,1,0,0,FY22/Q3,1,,,,,,1,,,,75,X,,,,,,,X,,,50,63,FY22/Q4,,1,,,,,1,,,,50,,x,,,,,x,,,x,50,50,FY23/Q1,,,1,,,,,1,,1,0,,,X,,,X,,,,,50,25,FY23/Q2,,1,,,,,,1,,,25,,,X,,,X,,,,,50,38,FY23/Q3,,1,,,,,1,,,,50,,X,,,,,,X,,,25,38,FY23/Q4,,,,1,,,,,1,,#DIV/0!,,X,,,,,X,,,,50,#DIV/0!,10/5/2023,,,,1,,,,,,1,,,#DIV/0!,,X,,,,,,X,,,,,,100,#DIV/0!,1/23/2024,,,X,,,S,,,X,,X,S,0,1/23/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,4/15/2024,N2,S,,,N2,S,,,0,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,6/19/2024,,,,X,,,,X,#VALUE!,,,,,x,,,,,,x,,,#DIV/0!,#VALUE!
146,10,SJ,205,R,5,R,6,1,,10,District 10 Maintenance Region,District 10 Maintenance Region,InVal-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,,1,0,,,1,0,0,FY22/Q3,,1,,,,1,,,,,75,,X,,,,,,X,,,25,50,FY22/Q4,,1,,,,1,,,,,75,x,,,,,x,,,,,100,88,FY23/Q1,,,1,,,,1,,,,25,,X,,,,,X,,,,50,38,FY23/Q2,,1,,,,,1,,,,50,,X,,,,,X,,,,50,50,FY23/Q3,1,,,,,,,1,,1,50,,X,,,,,X,,,,50,50,FY23/Q4,,,,1,,,,,1,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,10/5/2023,,,,1,,,,,,1,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,1/23/2024,,,,X,,,,,,X,,,#DIV/0!,1/23/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,4/15/2024,,,,X,,,,X,#VALUE!,,,,,X,,,,,,X,,,#DIV/0!,#VALUE!,6/19/2024,,,,X,,,,X,#VALUE!,,,,,x,,,,,,x,,,#DIV/0!,#VALUE!
147,10,SJ,205,R,6,R,7,1,,10,District 10 Maintenance Region,District 10 Maintenance Region,InVal-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,,1,0,,,1,0,0,FY22/Q3,,1,,,,,1,,,,50,,,X,,,,,X,,,0,25,FY22/Q4,,1,,,,1,,,,,75,,x,,,x,x,,,,,75,75,FY23/Q1,,1,,,,,1,,,,50,,,X,,,X,,,,,50,50,FY23/Q2,,1,,,,,1,,,,50,X,,,,,,X,,,,75,63,FY23/Q3,,1,,,1,,1,,,,50,,X,,,,,,X,,,25,38,FY23/Q4,,,,1,,,,,1,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,10/5/2023,,,,1,,S,,,,1,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,1/23/2024,,,,X,,,,,,X,,,#DIV/0!,1/23/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,4/15/2024,,,,X,,,,X,#VALUE!,,,,,X,,,,,,X,,,#DIV/0!,#VALUE!,6/19/2024,,,,X,,,,X,#VALUE!,,,,,x,,,,,,x,,,#DIV/0!,#VALUE!
