co_rte,los_2022_q1,los_2022_q2,los_2022_q3,los_2022_q4,los_2023_q1,los_2023_q2,los_2023_q3,los_2023_q4,los_2024_q1,los_2024_q2,los_2024_q3,los_2024_q4
MER-5.0,26.041666666666668,0.0,75.16666666666667,89.25,25.25,44.416666666666664,72.08333333333333,70.58333333333333,74.70833333333333,61.708333333333336,36.75,66.33333333333333
S-205.0,0.0,25.0,50.0,75.0,50.0,75.0,38.0,63.0,38.0,25.0,0.0,63.0
SJ-205.0,8.333333333333334,4.166666666666667,33.5,81.33333333333333,56.666666666666664,50.0,48.166666666666664,79.33333333333333,87.66666666666667,46.0,46.0,67.0
SJ-4.0,22.5,37.5,83.9,78.9,76.6,90.1,77.6,72.7,81.4,51.6,80.3,82.7
SJ-5.0,7.065217391304348,23.91304347826087,92.56521739130434,91.97826086956522,61.91304347826087,73.34782608695652,68.67391304347827,65.21739130434783,79.02173913043478,78.71739130434783,55.41304347826087,79.3
SJ-580.0,11.666666666666666,0.0,83.53333333333333,96.73333333333333,64.4,75.2,67.66666666666667,56.86666666666667,78.4,51.0,66.13333333333334,77.66666666666667
SJ-99.0,4.464285714285714,2.6785714285714284,73.5,79.10714285714286,56.464285714285715,69.0,75.25,73.89285714285714,43.142857142857146,41.32142857142857,59.107142857142854,61.392857142857146
STA-5.0,9.821428571428571,0.8928571428571429,90.85714285714286,95.57142857142857,49.42857142857143,66.71428571428571,68.92857142857143,69.39285714285714,82.07142857142857,61.5,64.07142857142857,83.28571428571429
STA-99.0,2.9411764705882355,2.9411764705882355,39.35294117647059,79.6470588235294,34.0,67.94117647058823,79.58823529411765,62.705882352941174,67.05882352941177,45.8235294117647,72.29411764705883,79.0
