co_rte,los_2022_q1,los_2022_q2,los_2022_q3,los_2022_q4,los_2023_q1,los_2023_q2,los_2023_q3,los_2023_q4,los_2024_q1,los_2024_q2,los_2024_q3,los_2024_q4
SHA-273.0,85.0,65.0,92.6,97.5,97.5,96.3,96.4,98.8,92.6,85.1,95.1,92.7
SHA-5.0,92.70833333333333,88.54166666666667,96.45833333333333,97.4375,99.5,94.125,98.47916666666667,95.16666666666667,95.22916666666667,95.4375,93.5625,92.08333333333333
SIS-5.0,90.71428571428571,93.57142857142857,100.0,99.65714285714286,98.6,83.05714285714286,84.11428571428571,95.11428571428571,93.02857142857142,79.17142857142858,95.11428571428571,92.62857142857143
TEH-5.0,71.875,67.96875,98.0625,99.25,98.4375,91.1875,98.5,96.21875,88.25,87.40625,97.71875,96.15625
