co_rte,los_2022_q1,los_2022_q2,los_2022_q3,los_2022_q4,los_2023_q1,los_2023_q2,los_2023_q3,los_2023_q4,los_2024_q1,los_2024_q2,los_2024_q3,los_2024_q4
KER-202.0,75.0,66.66666666666667,100.0,100.0,88.0,100.0,95.83333333333333,100.0,100.0,100.0,100.0,98.0
KER-58.0,59.815384615384616,63.84615384615385,96.55384615384615,99.04615384615384,88.6923076923077,99.81538461538462,98.84615384615384,98.84615384615384,96.06153846153846,98.13846153846154,95.0,97.16923076923077
